DATE,WILL5000PR
2017-07-05,25143.89
2017-07-06,24891.89
2017-07-07,25059.16
2017-07-10,25064.42
2017-07-11,25058.34
2017-07-12,25238.89
2017-07-13,25284.50
2017-07-14,25394.64
2017-07-17,25401.41
2017-07-18,25407.37
2017-07-19,25554.65
2017-07-20,25547.45
2017-07-21,25528.78
2017-07-24,25515.02
2017-07-25,25606.99
2017-07-26,25599.50
2017-07-27,25565.95
2017-07-28,25521.61
2017-07-31,25502.52
2017-08-01,25564.49
2017-08-02,25543.54
2017-08-03,25485.37
2017-08-04,25545.48
2017-08-07,25581.48
2017-08-08,25518.36
2017-08-09,25485.66
2017-08-10,25111.28
2017-08-11,25145.38
2017-08-14,25406.82
2017-08-15,25375.57
2017-08-16,25412.69
2017-08-17,25020.40
2017-08-18,24975.02
2017-08-21,25000.02
2017-08-22,25250.44
2017-08-23,25178.99
2017-08-24,25140.72
2017-08-25,25189.47
2017-08-28,25202.63
2017-08-29,25222.13
2017-08-30,25347.49
2017-08-31,25501.78
2017-09-01,25565.30
2017-09-04,.
2017-09-05,25361.42
2017-09-06,25432.60
2017-09-07,25415.63
2017-09-08,25377.77
2017-09-11,25653.16
2017-09-12,25745.51
2017-09-13,25768.87
2017-09-14,25743.21
2017-09-15,25794.17
2017-09-18,25847.94
2017-09-19,25875.35
2017-09-20,25905.61
2017-09-21,25833.85
2017-09-22,25857.41
2017-09-25,25810.91
2017-09-26,25821.63
2017-09-27,25958.16
2017-09-28,25992.73
2017-09-29,26082.70
2017-10-02,26205.81
2017-10-03,26267.18
2017-10-04,26285.95
2017-10-05,26424.79
2017-10-06,26393.85
2017-10-09,26341.78
2017-10-10,26404.63
2017-10-11,26445.97
2017-10-12,26402.04
2017-10-13,26418.56
2017-10-16,26461.07
2017-10-17,26466.09
2017-10-18,26492.54
2017-10-19,26493.74
2017-10-20,26629.83
2017-10-23,26510.28
2017-10-24,26554.39
2017-10-25,26424.22
2017-10-26,26466.30
2017-10-27,26678.00
2017-10-30,26565.45
2017-10-31,26616.43
2017-11-01,26639.02
2017-11-02,26656.61
2017-11-03,26725.73
2017-11-06,26760.62
2017-11-07,26724.15
2017-11-08,26760.91
2017-11-09,26646.42
2017-11-10,26632.50
2017-11-13,26657.67
2017-11-14,26592.69
2017-11-15,26447.66
2017-11-16,26678.48
2017-11-17,26632.25
2017-11-20,26680.53
2017-11-21,26861.03
2017-11-22,26845.68
2017-11-23,.
2017-11-24,26895.07
2017-11-27,26872.95
2017-11-28,27149.44
2017-11-29,27154.29
2017-11-30,27356.70
2017-12-01,27304.30
2017-12-04,27277.71
2017-12-05,27155.40
2017-12-06,27132.85
2017-12-07,27232.93
2017-12-08,27373.51
2017-12-11,27450.29
2017-12-12,27481.26
2017-12-13,27478.78
2017-12-14,27352.20
2017-12-15,27601.83
2017-12-18,27775.21
2017-12-19,27672.87
2017-12-20,27657.58
2017-12-21,27722.80
2017-12-22,27707.82
2017-12-25,.
2017-12-26,27686.96
2017-12-27,27706.61
2017-12-28,27765.43
2017-12-29,27615.03
2018-01-01,.
2018-01-02,27836.64
2018-01-03,27994.37
2018-01-04,28092.15
2018-01-05,28271.34
2018-01-08,28322.78
2018-01-09,28346.89
2018-01-10,28316.57
2018-01-11,28543.78
2018-01-12,28718.94
2018-01-15,.
2018-01-16,28595.39
2018-01-17,28860.14
2018-01-18,28796.55
2018-01-19,28952.10
2018-01-22,29183.88
2018-01-23,29253.24
2018-01-24,29216.28
2018-01-25,29230.25
2018-01-26,29542.60
2018-01-29,29344.99
2018-01-30,29034.80
2018-01-31,29035.23
2018-02-01,29031.28
2018-02-02,28417.77
2018-02-05,27276.31
2018-02-06,27720.10
2018-02-07,27604.30
2018-02-08,26592.77
2018-02-09,26965.99
2018-02-12,27327.43
2018-02-13,27406.19
2018-02-14,27785.59
2018-02-15,28115.12
2018-02-16,28133.16
2018-02-19,.
2018-02-20,27962.15
2018-02-21,27825.55
2018-02-22,27840.98
2018-02-23,28273.88
2018-02-26,28584.87
2018-02-27,28216.09
2018-02-28,27906.45
2018-03-01,27572.69
2018-03-02,27740.71
2018-03-05,28040.61
2018-03-06,28136.95
2018-03-07,28150.74
2018-03-08,28256.65
2018-03-09,28731.36
2018-03-12,28710.91
2018-03-13,28527.40
2018-03-14,28369.87
2018-03-15,28328.51
2018-03-16,28401.28
2018-03-19,28014.61
2018-03-20,28051.00
2018-03-21,28020.68
2018-03-22,27332.40
2018-03-23,26762.70
2018-03-26,27467.86
2018-03-27,26986.89
2018-03-28,26919.27
2018-03-29,27276.86
2018-03-30,.
2018-04-02,26669.97
2018-04-03,27002.06
2018-04-04,27316.66
2018-04-05,27506.54
2018-04-06,26921.93
2018-04-09,26992.41
2018-04-10,27444.81
2018-04-11,27317.53
2018-04-12,27530.86
2018-04-13,27439.41
2018-04-16,27661.90
2018-04-17,27957.17
2018-04-18,27985.73
2018-04-19,27831.47
2018-04-20,27606.36
2018-04-23,27600.08
2018-04-24,27257.00
2018-04-25,27290.96
2018-04-26,27556.79
2018-04-27,27575.70
2018-04-30,27355.88
2018-05-01,27430.05
2018-05-02,27264.58
2018-05-03,27200.35
2018-05-04,27550.46
2018-05-07,27660.13
2018-05-08,27669.45
2018-05-09,27924.01
2018-05-10,28160.83
2018-05-11,28204.59
2018-05-14,28212.06
2018-05-15,28041.73
2018-05-16,28166.57
2018-05-17,28157.44
2018-05-18,28092.93
2018-05-21,28300.38
2018-05-22,28196.68
2018-05-23,28283.33
2018-05-24,28230.27
2018-05-25,28168.63
2018-05-28,.
2018-05-29,27882.30
2018-05-30,28243.04
2018-05-31,28043.79
2018-06-01,28331.89
2018-06-04,28468.59
2018-06-05,28504.67
2018-06-06,28745.54
2018-06-07,28714.86
2018-06-08,28808.00
2018-06-11,28836.09
2018-06-12,28897.99
2018-06-13,28774.98
2018-06-14,28849.08
2018-06-15,28819.18
2018-06-18,28789.54
2018-06-19,28681.49
2018-06-20,28753.82
2018-06-21,28557.32
2018-06-22,28602.39
2018-06-25,28197.47
2018-06-26,28271.79
2018-06-27,28004.57
2018-06-28,28169.13
2018-06-29,28187.64
2018-07-02,28281.35
2018-07-03,28167.15
2018-07-04,.
2018-07-05,28411.68
2018-07-06,28653.45
2018-07-09,28898.66
2018-07-10,28955.76
2018-07-11,28758.13
2018-07-12,29009.78
2018-07-13,29034.73
2018-07-16,28990.51
2018-07-17,29110.32
2018-07-18,29180.36
2018-07-19,29094.91
2018-07-20,29059.49
2018-07-23,29105.29
2018-07-24,29179.83
2018-07-25,29418.79
2018-07-26,29364.79
2018-07-27,29135.80
2018-07-30,28957.26
2018-07-31,29117.38
2018-08-01,29093.76
2018-08-02,29265.46
2018-08-03,29372.00
2018-08-06,29493.09
2018-08-07,29577.04
2018-08-08,29562.95
2018-08-09,29540.30
2018-08-10,29347.58
2018-08-13,29221.26
2018-08-14,29418.32
2018-08-15,29177.52
2018-08-16,29412.77
2018-08-17,29514.98
2018-08-20,29590.80
2018-08-21,29669.21
2018-08-22,29671.60
2018-08-23,29615.64
2018-08-24,29797.84
2018-08-27,30010.28
2018-08-28,30019.85
2018-08-29,30181.40
2018-08-30,30053.99
2018-08-31,30073.15
2018-09-03,.
2018-09-04,30021.78
2018-09-05,29925.30
2018-09-06,29807.07
2018-09-07,29735.39
2018-09-10,29796.43
2018-09-11,29905.10
2018-09-12,29914.17
2018-09-13,30050.89
2018-09-14,30071.80
2018-09-17,29882.89
2018-09-18,30034.99
2018-09-19,30045.75
2018-09-20,30284.07
2018-09-21,30252.35
2018-09-24,30143.08
2018-09-25,30121.68
2018-09-26,29993.03
2018-09-27,30070.68
2018-09-28,30080.78
2018-10-01,30128.36
2018-10-02,30083.35
2018-10-03,30132.49
2018-10-04,29860.86
2018-10-05,29680.42
2018-10-08,29656.51
2018-10-09,29603.60
2018-10-10,28639.94
2018-10-11,28063.23
2018-10-12,28428.48
2018-10-15,28296.37
2018-10-16,28921.32
2018-10-17,28899.57
2018-10-18,28471.87
2018-10-19,28425.96
2018-10-22,28306.15
2018-10-23,28144.94
2018-10-24,27261.31
2018-10-25,27776.57
2018-10-26,27308.84
2018-10-29,27124.72
2018-10-30,27558.46
2018-10-31,27856.97
2018-11-01,28193.37
2018-11-02,28033.69
2018-11-05,28161.23
2018-11-06,28325.33
2018-11-07,28912.56
2018-11-08,28828.60
2018-11-09,28540.28
2018-11-12,27977.48
2018-11-13,27942.91
2018-11-14,27726.97
2018-11-15,28029.65
2018-11-16,28084.88
2018-11-19,27595.92
2018-11-20,27099.03
2018-11-21,27220.50
2018-11-22,.
2018-11-23,27066.90
2018-11-26,27486.62
2018-11-27,27529.48
2018-11-28,28172.89
2018-11-29,28105.87
2018-11-30,28328.14
2018-12-03,28640.44
2018-12-04,27676.80
2018-12-05,.
2018-12-06,27652.70
2018-12-07,27015.23
2018-12-10,27034.85
2018-12-11,27015.83
2018-12-12,27170.23
2018-12-13,27118.01
2018-12-14,26621.53
2018-12-17,26046.38
2018-12-18,26049.56
2018-12-19,25640.01
2018-12-20,25230.25
2018-12-21,24701.17
2018-12-24,24051.24
2018-12-25,.
2018-12-26,25252.26
2018-12-27,25446.21
2018-12-28,25432.97
2018-12-31,25647.29
2019-01-01,.
